address_id,street_address,city,state,zip_code,latitude,longitude
304,81 Warrior Court,San Jose,California,95160.0,37.2187,-121.8601
305,39463 Manufacturers Alley,Abilene,Texas,79699.0,32.4665,-99.7117
306,097 Rigney Trail,Youngstown,Ohio,44511.0,41.0704,-80.6931
307,7 Memorial Alley,El Paso,Texas,79984.0,31.6948,-106.3
308,006 Vidon Park,Louisville,Kentucky,40225.0,38.189,-85.6768
309,79 Burrows Center,Minneapolis,Minnesota,55417.0,44.9054,-93.2361
310,3392 Service Plaza,San Antonio,Texas,78278.0,29.4375,-98.4616
311,694 Carioca Trail,Allentown,Pennsylvania,18105.0,40.6934,-75.4712
312,22 Columbus Trail,Florence,South Carolina,29505.0,34.1231,-79.6893
313,3 Colorado Terrace,Lexington,Kentucky,,38.0283,-84.4715
314,41727 Amoth Place,South Bend,Indiana,46699.0,41.5968,-86.293
315,3437 Thackeray Parkway,Denver,Colorado,,39.6472,-105.0795
316,3 Gulseth Circle,Houston,Texas,77281.0,29.834,-95.4342
317,10 Meadow Valley Hill,Birmingham,Alabama,35231.0,33.5446,-86.9292
318,5203 Hayes Place,Grand Rapids,Michigan,49560.0,43.0314,-85.5503
319,10563 Packers Road,Sioux Falls,South Dakota,57198.0,43.6746,-96.7913
320,7 Upham Alley,Houston,Texas,,29.834,-95.4342
321,59 Texas Park,Akron,Ohio,44315.0,41.028,-81.4632
322,932 Sherman Road,Washington,District of Columbia,20535.0,38.8941,-77.0251
323,0 Vernon Way,Shawnee Mission,Kansas,66286.0,38.8999,-94.832
324,501 Green Crossing,Richmond,Virginia,23203.0,37.5593,-77.4471
325,4058 Jenifer Terrace,Albuquerque,New Mexico,87121.0,35.0512,-106.7269
326,88121 Weeping Birch Parkway,North Hollywood,California,91616.0,33.7866,-118.2987
327,920 Cascade Plaza,Dallas,Texas,75392.0,32.7673,-96.7776
328,70 Ridge Oak Terrace,Charlotte,North Carolina,28210.0,35.1316,-80.8577
329,8 Coolidge Hill,Riverside,California,92505.0,33.9228,-117.4867
330,1781 North Avenue,Norwalk,Connecticut,6859.0,41.3089,-73.3637
331,41 Pennsylvania Circle,Houston,Texas,77070.0,29.9781,-95.5803
332,09064 Di Loreto Circle,Tucson,Arizona,85725.0,31.9701,-111.8907
333,74 Havey Drive,Athens,Georgia,30610.0,33.9443,-83.3891
334,4 Muir Park,Colorado Springs,Colorado,80945.0,38.8247,-104.562
335,9295 American Ash Avenue,Brooksville,Florida,34605.0,28.5059,-82.4226
336,751 Barnett Terrace,Indianapolis,Indiana,,39.7509,-86.1924
337,869 Fisk Place,Newark,Delaware,19725.0,39.5645,-75.597
338,80273 Florence Avenue,Gadsden,Alabama,35905.0,33.9352,-85.9576
339,07296 Southridge Park,Dallas,Texas,75342.0,32.7673,-96.7776
340,33905 Prentice Avenue,Huntsville,Alabama,,34.734,-86.5229
341,6101 Hallows Point,Bonita Springs,Florida,34135.0,26.3771,-81.7334
342,45549 Sage Drive,Spartanburg,South Carolina,29305.0,35.1114,-82.1055
343,9963 Esker Point,Honolulu,Hawaii,96820.0,21.351,-157.8795
344,6 Iowa Point,Los Angeles,California,90030.0,33.7866,-118.2987
345,59 Hauk Plaza,Albuquerque,New Mexico,87105.0,35.0448,-106.6893
346,67526 Hallows Road,Washington,District of Columbia,,38.8933,-77.0146
347,94 Springview Drive,Los Angeles,California,,34.0515,-118.2559
348,17 Briar Crest Pass,El Paso,Texas,88589.0,31.6948,-106.3
349,87733 La Follette Street,Wilmington,North Carolina,28405.0,34.2651,-77.867
350,82 Thackeray Plaza,Stamford,Connecticut,6922.0,41.0516,-73.5143
351,800 Steensland Court,Topeka,Kansas,66622.0,39.0429,-95.7697
352,445 Maywood Drive,San Antonio,Texas,78296.0,29.4375,-98.4616
353,9407 Oakridge Avenue,Vancouver,Washington,,45.8016,-122.5203
354,0 5th Junction,Norfolk,Virginia,23504.0,36.8586,-76.2686
355,56355 Lien Point,San Diego,California,92137.0,32.8538,-117.1197
356,018 4th Way,Miami,Florida,,25.5584,-80.4582
357,9263 Graceland Way,Edmond,Oklahoma,,35.6665,-97.4798
358,54974 Myrtle Crossing,Bakersfield,California,93305.0,35.3855,-118.986
359,261 Manitowish Pass,Fresno,California,93726.0,36.7949,-119.7604
360,9408 Cody Alley,Muncie,Indiana,,40.2023,-85.4082
361,81 Mariners Cove Center,Wichita,Kansas,,37.6808,-97.1558
362,1955 Corry Pass,Wilkes Barre,Pennsylvania,18706.0,41.2044,-75.9113
363,18 Lunder Lane,Aurora,Illinois,60505.0,41.7582,-88.2971
364,7 Superior Avenue,Green Bay,Wisconsin,54305.0,44.4601,-88.0074
365,9752 Doe Crossing Court,Sacramento,California,95852.0,38.6026,-121.4475
366,29347 Birchwood Road,Wichita,Kansas,67215.0,37.6333,-97.425
367,793 Onsgard Avenue,Charleston,West Virginia,25362.0,38.2968,-81.5547
368,182 Autumn Leaf Drive,Birmingham,Alabama,,33.5446,-86.9292
369,494 Beilfuss Alley,Washington,District of Columbia,20392.0,38.8933,-77.0146
370,984 Fallview Hill,Washington,District of Columbia,20244.0,38.8933,-77.0146
371,7 Holmberg Trail,Philadelphia,Pennsylvania,19160.0,40.0018,-75.1179
372,04722 West Court,Newark,New Jersey,,40.7918,-74.2452
373,44 Lukken Lane,Tyler,Texas,75710.0,32.3475,-95.3065
374,191 Logan Lane,Saint Paul,Minnesota,55103.0,44.9608,-93.1216
375,6915 Hayes Drive,Lubbock,Texas,79405.0,33.571,-101.8507
376,0289 Bartillon Parkway,Stockton,California,95219.0,38.01,-121.3698
377,3 Sullivan Street,Lubbock,Texas,,33.6021,-101.876
378,8 Pepper Wood Parkway,Philadelphia,Pennsylvania,19104.0,39.9597,-75.2024
379,5609 Thackeray Point,Boston,Massachusetts,2298.0,42.3823,-71.0323
380,5345 Northwestern Terrace,El Paso,Texas,88514.0,31.6948,-106.3
381,3229 Judy Street,Pasadena,California,91103.0,34.1669,-118.1551
382,21 Pleasure Street,Pomona,California,91797.0,33.7866,-118.2987
383,43437 Dahle Lane,Idaho Falls,Idaho,83405.0,43.3233,-111.7822
384,05 Fuller Place,Bowie,Maryland,20719.0,38.8336,-76.8777
385,156 Artisan Circle,Los Angeles,California,90060.0,33.7866,-118.2987
386,0 Farragut Drive,Erie,Pennsylvania,16565.0,42.1827,-80.0649
387,5702 Kingsford Hill,Fort Wayne,Indiana,46857.0,41.0938,-85.0707
388,95 Muir Terrace,Minneapolis,Minnesota,55480.0,45.0159,-93.4719
389,78034 Quincy Drive,Roanoke,Virginia,24029.0,37.2742,-79.9579
390,32585 Talisman Trail,Dearborn,Michigan,48126.0,42.3349,-83.1801
391,658 Lunder Place,Shreveport,Louisiana,71105.0,32.4589,-93.7143
392,3546 La Follette Lane,Orlando,Florida,32854.0,28.5663,-81.2608
393,3 Mifflin Court,Houston,Texas,77218.0,29.834,-95.4342
394,03174 Mcguire Alley,Duluth,Minnesota,,46.7987,-92.0946
395,61372 4th Alley,Winston Salem,North Carolina,27110.0,36.0275,-80.2073
396,7480 Kenwood Crossing,Olympia,Washington,98506.0,47.1042,-122.87
397,740 Riverside Court,Akron,Ohio,44329.0,41.0655,-81.5203
398,2360 Graceland Center,Richmond,Virginia,23228.0,37.625,-77.4959
399,54044 Redwing Way,Lawrenceville,Georgia,30245.0,33.9464,-83.9912
400,01 Sage Hill,Reno,Nevada,89550.0,39.5387,-119.8225
401,5363 Mesta Avenue,Alexandria,Virginia,22313.0,38.8158,-77.09
402,02818 Troy Road,Norfolk,Virginia,23551.0,36.9312,-76.2397
403,0 Almo Plaza,Washington,District of Columbia,20470.0,38.8933,-77.0146
404,3 Reindahl Trail,Washington,District of Columbia,20073.0,38.897,-77.0251
405,10924 Claremont Way,Austin,Texas,78769.0,30.3264,-97.7713
406,40293 Westridge Trail,Lincoln,Nebraska,68510.0,40.8063,-96.6545
407,17521 3rd Park,Los Angeles,California,,33.7866,-118.2987
408,7 Lien Court,Chicago,Illinois,60636.0,41.776,-87.6674
409,7993 Carberry Point,Worcester,Massachusetts,1610.0,42.2492,-71.8108
410,0129 Talisman Parkway,Oakland,California,94627.0,37.6802,-121.9215
411,54 Holy Cross Crossing,Fresno,California,93750.0,36.7464,-119.6397
412,7 Jana Hill,Rockville,Maryland,20851.0,39.0763,-77.1234
413,5391 Hintze Crossing,Columbia,South Carolina,29240.0,34.006,-80.9708
414,220 Cardinal Trail,Chicago,Illinois,60609.0,41.8097,-87.6533
415,26 International Street,Asheville,North Carolina,28805.0,35.6004,-82.4918
416,1153 Forest Dale Junction,Beaumont,Texas,77705.0,30.0211,-94.1157
417,0 Arapahoe Hill,Atlanta,Georgia,30336.0,33.7406,-84.5545
418,3854 Hovde Hill,Schenectady,New York,12325.0,42.8333,-74.058
419,5453 Hudson Hill,Washington,District of Columbia,20535.0,38.8941,-77.0251
420,451 Shelley Crossing,Corpus Christi,Texas,78410.0,27.8458,-97.596
421,4 Nobel Plaza,Bakersfield,California,,35.2944,-118.9052
422,668 Farragut Hill,Lexington,Kentucky,40510.0,38.0702,-84.591
423,11 Fisk Point,Norfolk,Virginia,,36.8787,-76.2604
424,0613 Kingsford Point,Nashville,Tennessee,37235.0,36.1866,-86.7852
425,3 Birchwood Street,Biloxi,Mississippi,39534.0,30.4067,-88.9211
426,854 Trailsway Terrace,Boston,Massachusetts,2114.0,42.3611,-71.0682
427,70 Ryan Park,San Diego,California,92186.0,33.0169,-116.846
428,75796 Maple Park,Fort Smith,Arkansas,72916.0,35.2502,-94.3703
429,94 Mayer Hill,Shawnee Mission,Kansas,66210.0,38.9273,-94.7143
430,3397 Buell Hill,Hartford,Connecticut,6152.0,41.7918,-72.7188
431,316 Warrior Terrace,Reno,Nevada,,39.5224,-119.8353
432,09 Bashford Circle,Woburn,Massachusetts,1813.0,42.4464,-71.4594
433,7 Mcbride Point,Richmond,Virginia,23213.0,37.5593,-77.4471
434,99224 Esker Terrace,Lincoln,Nebraska,68505.0,40.8247,-96.6252
435,9909 Eagle Crest Terrace,Minneapolis,Minnesota,55428.0,45.0632,-93.3811
436,8 Buhler Center,San Antonio,Texas,78230.0,29.5407,-98.5521
437,2304 Johnson Park,Austin,Texas,78789.0,30.3264,-97.7713
438,9 Mesta Circle,Austin,Texas,78764.0,30.4455,-97.6595
439,903 Lakewood Pass,Raleigh,North Carolina,27605.0,35.7908,-78.653
440,16 Daystar Center,San Diego,California,92153.0,33.0169,-116.846
441,00584 Scoville Street,Fresno,California,93762.0,36.7464,-119.6397
442,7996 Linden Plaza,Chicago,Illinois,60619.0,41.7458,-87.6054
443,71196 Anniversary Court,Richmond,Virginia,23225.0,37.5158,-77.5047
444,41 2nd Plaza,Louisville,Kentucky,40220.0,38.2149,-85.6245
445,04 Almo Plaza,Philadelphia,Pennsylvania,19104.0,39.9597,-75.2024
446,05620 Surrey Hill,Miami,Florida,,25.5584,-80.4582
447,5 Glendale Plaza,Annapolis,Maryland,21405.0,39.0305,-76.5515
448,7 2nd Alley,Jamaica,New York,11407.0,40.6913,-73.8059
449,6 Pawling Center,Fort Collins,Colorado,80525.0,40.5384,-105.0547
450,716 Kings Circle,Flushing,New York,11388.0,40.6514,-73.8708
451,1 Sunbrook Terrace,Reno,Nevada,89595.0,40.5412,-119.5869
452,8974 Waubesa Center,El Paso,Texas,88514.0,31.6948,-106.3
453,94 Delladonna Trail,Charleston,West Virginia,25336.0,38.2968,-81.5547
454,18 Arapahoe Terrace,Jackson,Mississippi,39282.0,32.3113,-90.3972
455,8848 Rigney Pass,Clearwater,Florida,34620.0,27.9139,-82.7157
456,890 Lawn Park,Atlanta,Georgia,30311.0,33.723,-84.4702
457,14 Fuller Court,Nashville,Tennessee,37245.0,36.1866,-86.7852
458,95688 Clyde Gallagher Road,Wichita,Kansas,67205.0,37.7639,-97.4269
459,5377 Northridge Park,Dallas,Texas,75358.0,32.7942,-96.7652
460,26 Eagan Center,Tulsa,Oklahoma,74126.0,36.2383,-95.9931
461,687 Mcguire Alley,Jacksonville,Florida,32255.0,30.287,-81.3893
462,14 Maywood Avenue,Merrifield,Virginia,,38.8318,-77.2888
463,2 Mifflin Trail,Houston,Texas,77010.0,29.7543,-95.3609
464,9 Cordelia Lane,Great Neck,New York,11024.0,40.8171,-73.7416
465,6850 Mesta Park,Milwaukee,Wisconsin,53210.0,43.0685,-87.9715
466,98666 Bonner Park,Odessa,Texas,79764.0,31.8767,-102.4375
467,01323 Kipling Way,San Jose,California,95150.0,37.3866,-121.897
468,7129 Saint Paul Place,Bellevue,Washington,98008.0,47.6115,-122.1162
469,2059 Hayes Plaza,Washington,District of Columbia,20005.0,38.9067,-77.0312
470,7 Union Road,Littleton,Colorado,80161.0,39.7388,-104.4083
471,39 Hudson Lane,Detroit,Michigan,48295.0,42.2399,-83.1508
472,32473 Macpherson Terrace,Tampa,Florida,33620.0,28.06,-82.4079
473,766 Corscot Terrace,Port Charlotte,Florida,33954.0,27.0228,-82.1108
474,9 Bashford Center,Hartford,Connecticut,6140.0,41.7918,-72.7188
475,535 Laurel Street,Pasadena,California,91186.0,33.7866,-118.2987
476,9170 Warbler Way,Arlington,Virginia,22205.0,38.8836,-77.1395
477,43 Drewry Hill,Atlanta,Georgia,31196.0,33.8444,-84.474
478,9982 Browning Plaza,Santa Barbara,California,93106.0,34.4329,-119.8371
479,1 Brown Road,Corpus Christi,Texas,78405.0,27.7762,-97.4271
480,11864 Transport Point,Sacramento,California,95818.0,38.5568,-121.4929
481,28 Melvin Parkway,Fort Smith,Arkansas,72905.0,35.191,-94.2382
482,68 Bunting Crossing,Washington,District of Columbia,20442.0,38.896,-77.0177
483,142 Towne Plaza,Peoria,Arizona,85383.0,33.7169,-112.238
484,55419 Clove Hill,Baton Rouge,Louisiana,70815.0,30.4558,-91.0596
485,71708 Dakota Street,Houston,Texas,77080.0,29.8159,-95.523
486,68505 Buhler Point,Loretto,Minnesota,55598.0,45.0159,-93.4719
487,74215 Gateway Point,Trenton,New Jersey,8608.0,40.2204,-74.7622
488,4724 Burrows Avenue,San Bernardino,California,92405.0,34.1446,-117.3013
489,33 Knutson Trail,Minneapolis,Minnesota,55448.0,45.1907,-93.3021
490,4116 Londonderry Court,Las Vegas,Nevada,89160.0,35.9279,-114.9721
491,6 Amoth Way,Kansas City,Missouri,64136.0,39.0187,-94.4008
492,2 Esker Street,Pittsburgh,Pennsylvania,15255.0,40.4344,-80.0248
493,4 Fairview Point,Washington,District of Columbia,,38.8933,-77.0146
494,7 Hoffman Avenue,Peoria,Illinois,61605.0,40.6775,-89.6263
495,5235 Miller Alley,Buffalo,New York,14233.0,42.7684,-78.8871
496,61 Schiller Circle,Dallas,Texas,75372.0,32.7673,-96.7776
497,7 Rieder Way,Mobile,Alabama,36628.0,30.6589,-88.178
498,07027 Hooker Street,Abilene,Texas,79605.0,32.432,-99.7724
499,9479 Messerschmidt Alley,Los Angeles,California,90040.0,33.9909,-118.1532
500,1 Rockefeller Plaza,Indianapolis,Indiana,46216.0,39.8647,-86.0136
501,350 Bellgrove Crossing,El Paso,Texas,88553.0,31.6948,-106.3
502,30 Homewood Center,Brooklyn,New York,11210.0,40.6281,-73.9467
503,2294 Barnett Park,Augusta,Georgia,,33.386,-82.091
504,003 Chive Parkway,Levittown,Pennsylvania,19058.0,40.3286,-75.1028
505,94633 Hazelcrest Place,Norfolk,Virginia,23509.0,36.8787,-76.2604
506,9 Northport Junction,Washington,District of Columbia,20041.0,38.8933,-77.0146
507,480 Parkside Drive,Moreno Valley,California,92555.0,33.9377,-117.1851
508,49 Hoffman Alley,Atlanta,Georgia,30351.0,33.8444,-84.474
509,78013 Loeprich Parkway,Asheville,North Carolina,28805.0,35.6004,-82.4918
510,27559 Pankratz Pass,Denver,Colorado,80217.0,39.7388,-104.4083
511,9020 Sutherland Drive,Greensboro,North Carolina,27499.0,36.0807,-80.0244
512,6835 Upham Circle,San Antonio,Texas,78225.0,29.3875,-98.5245
513,4 Shopko Trail,Sacramento,California,95833.0,38.6157,-121.5053
514,60433 Gulseth Center,Tyler,Texas,75710.0,32.3475,-95.3065
515,83 Rowland Pass,Kalamazoo,Michigan,49006.0,42.2922,-85.633
516,405 Lindbergh Trail,Minneapolis,Minnesota,55470.0,45.0159,-93.4719
517,84654 Novick Center,Fort Lauderdale,Florida,33345.0,26.1654,-80.2959
518,42027 Division Lane,Seminole,Florida,34642.0,27.8444,-82.7963
519,853 Pond Junction,Dallas,Texas,75216.0,32.7086,-96.7955
520,783 Bay Way,Saint Paul,Minnesota,55188.0,45.0059,-93.1059
521,5220 Arrowood Alley,Anchorage,Alaska,99512.0,61.204,-149.8084
522,3 Carey Parkway,New Haven,Connecticut,6505.0,41.3057,-72.7799
523,690 8th Street,Dulles,Virginia,20189.0,39.009,-77.4422
524,2365 North Junction,Shawnee Mission,Kansas,66225.0,38.8999,-94.832
525,9454 Merchant Plaza,North Little Rock,Arkansas,72199.0,34.8272,-92.2847
526,5996 Westridge Circle,Dallas,Texas,75379.0,32.7673,-96.7776
527,44 Sunfield Terrace,San Antonio,Texas,78285.0,29.4375,-98.4616
528,70679 Elmside Court,Washington,District of Columbia,20041.0,38.8933,-77.0146
529,25321 Dwight Avenue,Midland,Texas,79710.0,31.8693,-102.0317
530,1449 Main Crossing,Minneapolis,Minnesota,55402.0,44.9762,-93.2759
531,24887 Russell Terrace,Southfield,Michigan,48076.0,42.4981,-83.2058
532,67782 Mendota Junction,Memphis,Tennessee,38126.0,35.1255,-90.0424
533,01 Comanche Alley,West Palm Beach,Florida,33411.0,26.6644,-80.1741
534,86 Eagle Crest Drive,Lees Summit,Missouri,,38.8518,-94.3944
535,01460 Pearson Park,Bloomington,Illinois,61709.0,40.4614,-88.953
536,05771 Lillian Crossing,Atlanta,Georgia,31196.0,33.8444,-84.474
537,3847 Oak Avenue,North Las Vegas,Nevada,89036.0,35.9279,-114.9721
538,0 Calypso Junction,Dallas,Texas,75205.0,32.826,-96.7843
539,71 Rowland Park,Huntington Beach,California,92648.0,33.6773,-118.0051
540,2 Longview Alley,Flushing,New York,11388.0,40.6514,-73.8708
541,19 Eastwood Point,Berkeley,California,94712.0,37.6802,-121.9215
542,822 Main Pass,Minneapolis,Minnesota,55448.0,45.1907,-93.3021
543,9 Vernon Place,Los Angeles,California,90076.0,33.7866,-118.2987
544,608 Jana Hill,Chicago,Illinois,60657.0,41.9399,-87.6528
545,48 Forest Dale Street,Washington,District of Columbia,20420.0,38.9035,-77.0276
546,594 Straubel Way,College Station,Texas,77844.0,30.6521,-96.341
547,4504 Summer Ridge Street,El Paso,Texas,88525.0,31.6948,-106.3
548,3 Maple Wood Center,Dallas,Texas,75367.0,32.7673,-96.7776
549,183 Scott Lane,Montgomery,Alabama,36104.0,32.373,-86.3081
550,254 Homewood Parkway,Boston,Massachusetts,2119.0,42.3231,-71.0846
551,7883 Crest Line Place,Davenport,Iowa,52804.0,41.5386,-90.6115
552,58259 Ridge Oak Way,Charlotte,North Carolina,28247.0,35.0656,-80.8511
553,6141 Daystar Place,Springfield,Massachusetts,1114.0,42.1707,-72.6048
554,1 Melrose Hill,Lexington,Kentucky,40505.0,38.0612,-84.4583
555,4717 Crownhardt Parkway,Charlotte,North Carolina,28215.0,35.244,-80.7387
556,68923 Arapahoe Hill,Colorado Springs,Colorado,80935.0,38.8247,-104.562
557,114 Ruskin Circle,Tucson,Arizona,85705.0,32.2691,-110.9845
558,27 Vahlen Street,Denton,Texas,76205.0,33.1903,-97.1282
559,89 Brickson Park Drive,Battle Creek,Michigan,49018.0,42.2464,-85.0045
560,87560 Glacier Hill Trail,Orlando,Florida,,28.4429,-81.4026
561,49550 Center Court,Omaha,Nebraska,68197.0,41.249,-96.0274
562,64 Florence Park,Morgantown,West Virginia,26505.0,39.6505,-79.944
563,52286 Mallory Terrace,College Station,Texas,77844.0,30.6521,-96.341
564,38078 New Castle Hill,North Port,Florida,34290.0,27.0459,-82.2491
565,992 Lawn Point,Minneapolis,Minnesota,55423.0,44.8756,-93.2553
566,9259 Clemons Point,Charlotte,North Carolina,28272.0,35.26,-80.8042
567,0 Spaight Junction,Garland,Texas,75049.0,32.7673,-96.7776
568,84 Katie Street,New Orleans,Louisiana,70183.0,29.6779,-90.0901
569,2488 Lakeland Drive,Washington,District of Columbia,20029.0,38.8933,-77.0146
570,6 Pond Plaza,Humble,Texas,77346.0,30.0042,-95.1728
571,7920 Kinsman Junction,Roanoke,Virginia,24040.0,37.2742,-79.9579
572,699 South Lane,Cleveland,Ohio,,41.6857,-81.6728
573,0200 Hallows Avenue,Portland,Oregon,97221.0,45.4918,-122.7267
574,34099 Emmet Circle,Charlotte,North Carolina,28225.0,35.26,-80.8042
575,4379 Tomscot Parkway,New York City,New York,10029.0,40.7918,-73.9448
576,2 Elka Avenue,Prescott,Arizona,86305.0,34.8185,-112.9584
577,323 Northfield Plaza,Washington,District of Columbia,20067.0,38.8933,-77.0146
578,13805 Caliangt Lane,Kansas City,Missouri,64144.0,39.2829,-94.409
579,491 Vera Pass,New York City,New York,10014.0,40.7339,-74.0054
580,4428 Stang Crossing,Roanoke,Virginia,24024.0,37.2742,-79.9579
581,193 Autumn Leaf Junction,Saint Louis,Missouri,63110.0,38.6185,-90.2564
582,74 Roxbury Court,Houston,Texas,77288.0,29.834,-95.4342
583,44410 Gerald Trail,El Paso,Texas,79989.0,31.6948,-106.3
584,04 Hansons Drive,Washington,District of Columbia,20088.0,38.8933,-77.0146
585,47407 Banding Terrace,Philadelphia,Pennsylvania,19178.0,40.0018,-75.1179
586,950 Di Loreto Parkway,Santa Rosa,California,95405.0,38.4386,-122.6727
587,9 Leroy Circle,New York City,New York,,40.7808,-73.9772
588,671 Jana Park,Montgomery,Alabama,36119.0,32.2334,-86.2085
589,35891 Eggendart Center,Amarillo,Texas,79188.0,35.1885,-101.8165
590,8 Sherman Plaza,Huntington,West Virginia,25721.0,38.4134,-82.2774
591,394 Doe Crossing Court,Columbus,Ohio,43204.0,39.9523,-83.078
592,7465 Grim Court,Saint Petersburg,Florida,33715.0,27.6705,-82.7119
593,44605 Melrose Park,Knoxville,Tennessee,37995.0,35.9901,-83.9622
594,404 Melby Way,New York City,New York,10024.0,40.7864,-73.9764
595,364 Cambridge Street,Los Angeles,California,90094.0,33.9754,-118.417
596,59 Springs Parkway,Augusta,Georgia,30905.0,33.413,-82.1337
597,07 Magdeline Court,Saint Paul,Minnesota,,45.071,-92.9391
598,2 Myrtle Park,Saint Louis,Missouri,63158.0,38.6531,-90.2435
599,3639 Golf Course Trail,Hicksville,New York,11854.0,40.7548,-73.6018
600,39635 Westport Point,Albuquerque,New Mexico,87201.0,35.0443,-106.6729
601,639 Gateway Avenue,Glendale,Arizona,85311.0,33.2765,-112.1872
602,57560 Jana Park,Amarillo,Texas,79165.0,35.4015,-101.8951
